featureid	rab.all	rab.win.2.asymptomatic	rab.win.4.severe	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Kingella	-0.545450424058239	-0.531426041817495	-0.569185271939618	-0.0707193808744071	4.59591577388036	-0.00872935509933703	0.494791667402606	0.531576005577473	0.756934679679391	0.54959644319501	0.779175106932189
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria	0.949992581094886	3.91553038189248	0.219430457054003	-3.7885478941267	8.16804325478105	-0.400104911208616	0.321196387798986	0.125236769376093	0.393260837615603	0.152201081101337	0.438336101939431
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Vogesella	0.911379403606556	-0.7769184604705	6.50936073609455	5.67695266350828	6.8472685880193	0.714813977236558	0.251302130021327	0.029870182345151	0.169689846214596	0.047569867147704	0.227928447623778
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__	8.9795530645648	-0.300436145970549	10.8677163186564	10.4649352707789	7.30976919188931	1.06713187950197	0.188802155102599	0.0012218655033994	0.0359951101208635	0.00537814345359102	0.0906915010099175
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__KD1-23	-0.737270253183299	-1.05693374511388	-0.485848136444313	0.637132904689821	5.20384506382036	0.105812083186699	0.433593759550673	0.424580062072068	0.66636243626841	0.471717295731295	0.714101807725776
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Petrobacter	5.44661683211677	-0.168067809320745	9.08093023759998	8.01155688404052	7.48951310380046	0.931193830098934	0.207031313032552	0.00504117236945001	0.0754976901868161	0.0108362502426306	0.124171324329765
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Thauera	0.217087117448812	-0.498163936035193	0.836341250770266	1.78585202203472	8.36164981672071	0.221959416823942	0.391927099350731	0.431656495821907	0.710869717789242	0.444943157248818	0.715615733617649
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__;g__	0.297786593971328	-1.12580773913484	5.96950713043474	6.53150690425887	7.7273371705359	0.713075466826617	0.256176898134568	0.0180394584314333	0.124433582332178	0.0656869514513545	0.245319636336248
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__Sorangium	-0.853965473650685	-0.951267281261358	-0.780073969063016	0.281620509847326	4.44855837688042	0.0606453706909895	0.47265625387485	0.505198480825339	0.746133849739984	0.536853636125283	0.776856370612566
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter	1.43320421596954	4.9999532638192	0.566979350523555	-2.77422246865136	7.81401342478723	-0.347533812197273	0.341145858296819	0.198221186732485	0.498833650340773	0.185982050509578	0.49168363279765
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__	-0.912607140864404	-1.10223045416239	-0.785797364134641	0.219980469428718	4.3069831474651	0.0509171561134907	0.479166669615223	0.478417457600726	0.732096900410993	0.521511181667116	0.768701667724861
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__	-0.896430292218417	-1.09969297134007	-0.762656171504667	0.476793371830053	4.94432621031371	0.0785223882767712	0.464239276846767	0.499961097341604	0.740187540740987	0.539782871357192	0.77253521134153
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__	-0.908617464263539	-0.636635885800749	-1.03520128066135	-0.383866562090939	4.47326007328942	-0.0845225635307153	0.460338107054887	0.485548173238762	0.719235177275583	0.486116962443899	0.723690546853687
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Aeromonas	-0.829225130046071	-0.590363127679441	-1.01457652756931	-0.363146731171148	4.5912078058514	-0.0690727476721176	0.464239276846767	0.492251344240989	0.722777100644279	0.51613537104245	0.751385520299737
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__	-0.72914558440147	-0.9121153244793	-0.580083718534534	0.50148099763617	4.48399964895105	0.099486915864249	0.457031256116008	0.521434652887777	0.736590994261741	0.520455210886502	0.741825796302738
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Marinobacter	-0.78695773659275	-0.963846684349214	-0.645460161746663	0.597736551623215	4.55378778188255	0.11777156728232	0.446614590962869	0.509778819620596	0.736351358546149	0.512620659695258	0.74862911740523
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Idiomarinaceae;g__	-0.864836373240029	-0.692342452658116	-0.986007322071314	-0.371836036286203	4.70477683984823	-0.072667002085265	0.457737327194778	0.526414695268317	0.755396511665787	0.549231706522602	0.782450299130326
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella	-0.861595881910375	-0.632486900860679	-1.00759353037552	-0.581791060895226	4.95578156558408	-0.103738920494052	0.450520840393132	0.456786368844479	0.705357509532525	0.512369124034347	0.749557095447955
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];g__	-0.852223007882298	-0.5748396239129	-1.15017929750584	-0.975152799710795	5.11536831656854	-0.179760054576693	0.398437514966783	0.411203629715135	0.649070371900429	0.454652426928936	0.694893848102691
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];g__Alishewanella	-0.713409592280596	-0.274833002769122	-1.05509271568745	-1.12040284588052	4.89350626769468	-0.217811816680582	0.407552096857168	0.401778097263743	0.649699196842636	0.434412514785883	0.683819677379755
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];g__Rheinheimera	-0.615950463229149	-0.993038626425937	-0.285424311518558	0.822322296269244	4.60517859460536	0.174265165785676	0.420026019367986	0.40486461288756	0.664236960219038	0.419945193466403	0.671127961106912
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Cardiobacterium	-0.874182209973139	-0.695565014706826	-0.985583982236264	-0.407705674687418	4.70193210808707	-0.0813758520008254	0.465539666777821	0.498421999634203	0.716091910143672	0.503280421003407	0.733729149689024
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__	10.9235542717056	6.48005357490824	11.3578174087465	4.08053825350484	6.07995155543281	0.593099814254661	0.185955859822708	0.0351646114766392	0.225727454918289	0.00844255050785203	0.114932899435358
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter	-0.588300914495559	-0.223479064316273	-0.87441856687789	-1.1512019146056	6.12407163913458	-0.157036939635884	0.410923289947047	0.494320591087647	0.730901458848322	0.505967133963836	0.73397302136736
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Dickeya	-0.298039364961402	-0.950165039747821	0.446489281740583	2.20979989133671	8.00725968465309	0.303732368644548	0.357607304021333	0.111635856040101	0.341343506017079	0.285632386058924	0.543460481555885
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter	-0.147102478091458	0.472869929793476	-0.549954729386576	-1.55533662747414	7.46234143706623	-0.200472428561219	0.410923289947047	0.450124946649251	0.7175982994617	0.481770909604821	0.731867026957417
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia	-0.378391537426108	-0.642384945412175	-0.0925148776886608	0.805586509317469	5.95044742409391	0.123552787184856	0.434895842690214	0.491000735402547	0.728000947244926	0.51489224775165	0.751662954852478
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella	-0.626231656090932	-0.296991058723904	-0.840843874206175	-0.936810855030457	6.56383682750408	-0.113395539032352	0.436931088355023	0.536013978286847	0.765529002468902	0.528769945790028	0.763795329266147
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Kluyvera	-0.930762305316052	-1.09761434841192	-0.806918586867381	0.311623599672241	4.65164328055932	0.0515991475193286	0.468140446640521	0.510980781570659	0.739096170605323	0.510388625210396	0.756191772045835
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Morganella	-0.834956887044886	-1.04182858523565	-0.600493415810268	0.627949198090643	4.97891146624863	0.0881139513401533	0.450520840393132	0.412898446372015	0.666811854863133	0.490917734077143	0.739292690113048
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Pantoea	-0.585650942231046	-0.97959411840373	-0.224696671498371	0.747867324208287	5.93572270183276	0.128869335403531	0.425227579048278	0.328949540465739	0.586854254379693	0.452897941579965	0.697869146810464
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Proteus	-0.853356389443	-0.653489487566114	-0.988810156587796	-0.359310912643839	5.02673580488203	-0.0589543717082513	0.460338107054887	0.479887768473143	0.713558996678023	0.500999596906474	0.740293196263083
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Salmonella	-0.981183741619011	-0.789927351082003	-1.09247047350253	-0.375131908603327	4.8935056616426	-0.0694433016269602	0.460338107054887	0.47340639813347	0.713067763605087	0.507545541576661	0.750115603625733
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia	11.8325577268272	6.66924080782336	13.0220372083395	5.79053598265	8.25119214214699	0.611485195895534	0.243489632519781	0.0395202958532229	0.2394717221749	0.0274252509634964	0.201600064555546
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Trabulsiella	0.311500363156179	-0.228572990062157	0.989157182133059	2.85419706203573	9.41918024615978	0.296922964831773	0.369791686401503	0.145506492767202	0.416008201828093	0.300749328841729	0.585272154799919
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Yersinia	8.99017919082531	4.88467853842916	10.7552023533267	5.24522862559143	7.79498580155426	0.605104798632465	0.238281300931451	0.0558842131687379	0.275440375922642	0.0190339877663205	0.170523412283837
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas	-0.610553184955071	-0.3246829043311	-0.796113393521287	-0.672235849166036	5.61200551000903	-0.0861543901537074	0.456436937265091	0.427509448710963	0.678316832612378	0.487995995022723	0.728916119704495
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Marinomonas	-0.920826731819378	-0.689149126600359	-1.07572079022301	-0.513689861228987	4.2037511330192	-0.108155187787615	0.451235377548979	0.477271075686248	0.710552902931137	0.515076120587882	0.741197796625141
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__	-0.726079010998619	-0.238753749219405	-1.05599373416886	-1.00141057906236	5.63086747306524	-0.175971198184248	0.402343764344564	0.348027626296777	0.606568377314698	0.447601830037008	0.695326993461171
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Actinobacillus	-0.133725367245301	0.453818966213721	-0.557391218950165	-1.35277046582352	6.80260270269886	-0.193599676008988	0.401820560553915	0.426549723573158	0.68588902353042	0.460016112955186	0.70647813556027
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter	-0.428606917721833	0.187422975063003	-0.742440128784867	-1.4668467715277	6.63620356041963	-0.221956787005119	0.385416683752895	0.27725802733697	0.559975377459436	0.380267507937576	0.650194487980566
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Avibacterium	-0.753995523889792	-0.554762277674111	-0.898461174120603	-0.284375336284431	5.34353317909435	-0.0431394631021517	0.47265625387485	0.536284547216947	0.758097887698449	0.503999045050162	0.748317015087995
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Chelonobacter	-0.666874073743134	-0.30863705447767	-0.955416457329884	-0.917033321993427	5.22288892587329	-0.15799055295686	0.425227579048278	0.406802123893611	0.646361269280738	0.447521474558256	0.686158492812319
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Gallibacterium	-0.852323864654567	-0.865838643364142	-0.830044411810466	0.15451549537678	4.74725610403346	0.0262249269482953	0.483745125830086	0.498082873834611	0.731441043838106	0.529930464492022	0.763276064319335
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus	0.682755134892012	5.41528529451058	-0.484075164256397	-5.74587862499841	7.41423270549766	-0.700024168720975	0.226562555116356	0.0248533690644092	0.16318616659693	0.0277857166894218	0.173847902146042
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__	0.410873557014067	2.51686742411233	-0.418534894583713	-2.9049530498288	5.50164081279233	-0.461468268451821	0.303385449526426	0.183639998796465	0.426683313249328	0.15202848411852	0.400191653408295
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	2.16308178639093	5.71799407747601	1.30898238411757	-2.66848664748798	6.78922833154201	-0.406228603921899	0.302990930133447	0.219963181700158	0.503846109692192	0.12500915720099	0.398239733878293
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Enhydrobacter	-0.106087415345396	1.39840756330476	-0.741442301572981	-2.54449454993644	5.48041643466559	-0.416819461337774	0.317295218270439	0.164288330498966	0.41621860306711	0.181102475021576	0.437240987297831
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella	-0.38763013090143	0.16674941944567	-0.816655877448275	-1.47618859469641	7.32351605965327	-0.183587385342883	0.397919390823389	0.340047908747783	0.621120288249284	0.375327197746728	0.638197282163969
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter	-0.561391278094796	-0.412411065206866	-0.684547572443221	-0.508958583741848	4.71623578063739	-0.0938712635522059	0.453125006681458	0.465052796053177	0.716495584746236	0.498134878878207	0.757607962847868
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__	0.31513744091849	1.34302737530541	-0.172922842038112	-2.0683408557608	7.54704266056714	-0.288224449541745	0.372395852617916	0.395883444171821	0.674358593517385	0.34553574561609	0.624800468678233
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	6.80459450837846	7.11943431279377	6.58151917964399	0.110045249591158	6.9133277380026	0.0145525546642094	0.487646295630087	0.74116759890134	0.897563331673302	0.905554112047037	0.969836791621814
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__	-0.802716850343409	-0.600232679207892	-0.934034929290275	-0.411352325460022	4.18684287144154	-0.0852811976774691	0.459037717124713	0.478005247069169	0.72208227279213	0.490155959629055	0.734766248068153
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__	-0.532668555506866	-0.766480252955212	-0.342613503212355	0.678901218158074	6.68556851810573	0.0909129557782484	0.460338107054887	0.531749593429526	0.770140307661445	0.560746337972201	0.787211849549143
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas	-0.822420306642563	-0.516213476870979	-1.05951397674417	-0.511185622776668	4.3878309717641	-0.103543789051145	0.44993498762065	0.483967552872222	0.720688516684235	0.517272408655418	0.751230239674158
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas	3.35019338838646	-0.123765178353049	7.47456072140444	5.01267201645462	7.62781406052902	0.642159941212615	0.243489632519781	0.0352994366824511	0.21560140795269	0.0293428984866258	0.192755579563557
k__Bacteria;p__SR1;c__;o__;f__;g__	-0.636124752635002	-0.29430263827472	-0.852568427008187	-0.525309938612597	5.07791953115672	-0.0913430616717555	0.454427089826041	0.517354445493085	0.740002667921424	0.536542221183492	0.765687936543928
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__Treponema	-0.544569393102769	-0.222538601190795	-0.772597094261965	-0.64988557036578	5.0406148968823	-0.113436685844356	0.449218757249406	0.500098824913735	0.736241976434954	0.504089324810485	0.74712025096506
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__;g__	-0.851461339242247	-0.774648318308147	-0.911446813106568	-0.112013365328956	4.30814587137918	-0.0219865772591243	0.490247075497121	0.518546509784286	0.746753956415742	0.536147373452403	0.770172620799717
k__Bacteria;p__TM7;c__TM7-3;o__;f__;g__	0.186259864382903	0.190190828346903	0.168613432839237	-0.634465365763263	6.30002638249973	-0.090062118935512	0.458333339261375	0.538255927544464	0.761152241850558	0.612938795259346	0.829589202544742
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__;g__	-0.299260741118342	-0.198229884242634	-0.395183315131142	-0.22789571854744	5.33547686999222	-0.0352797854926559	0.48046875276369	0.572972506276266	0.795711253352698	0.568615025404928	0.798744774659999
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__F16;g__	-0.729011526197034	-0.336163331033909	-1.06405271451623	-1.10164879010029	5.29784709179354	-0.17666350303074	0.412223679862702	0.369830766294639	0.618359378531866	0.425062269634428	0.677251358912833
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma	-0.211834618375034	-0.0912075173549987	-0.297115255466188	-0.177319289134141	4.55915152345711	-0.0325830739829602	0.48046875276369	0.488093457232719	0.720390161528264	0.517653813344266	0.757695854967914
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__;g__	-0.923788893797786	-0.702170880545153	-1.04459226431581	-0.567032270419442	4.62951634902151	-0.102775402530703	0.44473342791038	0.499734124109	0.722967911268005	0.509831148435141	0.736611566047997
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus	-0.742156073621945	-0.462070853164337	-0.883498683783768	-0.323582350926121	4.30894635440307	-0.0669291232622817	0.460937505552837	0.502679804131363	0.713432426913007	0.504455551986974	0.719092115573419
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera	-0.808164396339446	-1.06866762130544	-0.577939753883545	0.472064225726037	4.27354582587961	0.0957498212493455	0.457031256116008	0.445860090447725	0.687653855268237	0.451649360897325	0.698873980517703
k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales;f__Thermaceae;g__Meiothermus	-0.654583885503296	-0.822860371998253	-0.476479549948949	0.436900064306187	4.18889348146508	0.0860078839471835	0.462239588698916	0.46380417107014	0.703376699334458	0.476567878809096	0.728648599726045
